Timestamp,Value 1,Value 2
1661456135210,-22.821308,-47.066147
1661456136000,-22.821306,-47.06615
1661456137000,-22.821306,-47.06615
1661456139000,-22.821306,-47.06615
1661456140000,-22.821306,-47.06615
1661456140217,-22.821306,-47.06615
1661456141000,-22.821306,-47.06615
1661456142000,-22.821306,-47.06615
1661456144000,-22.821308,-47.06615
1661456145000,-22.82131,-47.06615
1661456145244,-22.821308,-47.06615
1661456146000,-22.82131,-47.06615
1661456147000,-22.82131,-47.06615
1661456149000,-22.821312,-47.066147
1661456150000,-22.821312,-47.066147
1661456150254,-22.821312,-47.066147
1661456151000,-22.821312,-47.066147
1661456152000,-22.821314,-47.066147
1661456154000,-22.821314,-47.066147
1661456155000,-22.821314,-47.066147
1661456155268,-22.821316,-47.066143
1661456156000,-22.821312,-47.06615
1661456157000,-22.821312,-47.06615
1661456158000,-22.821312,-47.066154
1661456159000,-22.82131,-47.066143
1661456160000,-22.821308,-47.066135
1661456161000,-22.821308,-47.066128
1661456162000,-22.821308,-47.066128
1661456163000,-22.821306,-47.066124
1661456164000,-22.821304,-47.066124
1661456165000,-22.821304,-47.066124
1661456166000,-22.821304,-47.066124
1661456167000,-22.821304,-47.06612
1661456169000,-22.821304,-47.066124
1661456170000,-22.821306,-47.06612
1661456170353,-22.821304,-47.06612
1661456171000,-22.821306,-47.06612
1661456172000,-22.821306,-47.06612
1661456173000,-22.821306,-47.06612
1661456174000,-22.821306,-47.06612
1661456175000,-22.821306,-47.066124
1661456176000,-22.821287,-47.066128
1661456177000,-22.82128,-47.06613
1661456178000,-22.821276,-47.06613
1661456179000,-22.821274,-47.066135
1661456180000,-22.821274,-47.066135
1661456181000,-22.821274,-47.066135
1661456182000,-22.821274,-47.066135
1661456183000,-22.821274,-47.066135
1661456184000,-22.821274,-47.066135
1661456185000,-22.821274,-47.066135
1661456187000,-22.821291,-47.06613
1661456187760,-22.821281,-47.06613
1661456188000,-22.821295,-47.06613
1661456189000,-22.821297,-47.06613
1661456190000,-22.821299,-47.06613
1661456192000,-22.82128,-47.06613
1661456192830,-22.821285,-47.06613
1661456193000,-22.821276,-47.066135
1661456194000,-22.821274,-47.066135
1661456195000,-22.821274,-47.066135
1661456197000,-22.821274,-47.066135
1661456197857,-22.821274,-47.066135
1661456198000,-22.821274,-47.066135
1661456199000,-22.821274,-47.066135
1661456200000,-22.821274,-47.066135
1661456202000,-22.821283,-47.066113
1661456202857,-22.821274,-47.066135
1661456203000,-22.821287,-47.06611
1661456204000,-22.82129,-47.0661
1661456205000,-22.82129,-47.066093
1661456207000,-22.82129,-47.066093
1661456207861,-22.82129,-47.066093
1661456208000,-22.82129,-47.066093
1661456209000,-22.82129,-47.06609
1661456210000,-22.82129,-47.06609
1661456212000,-22.82129,-47.06609
1661456212898,-22.82129,-47.06609
1661456213000,-22.82129,-47.06609
1661456214000,-22.82129,-47.06609
1661456215000,-22.82129,-47.06609
1661456217000,-22.82129,-47.06609
1661456217912,-22.82129,-47.06609
1661456218000,-22.82129,-47.06609
1661456219000,-22.82129,-47.06609
1661456220000,-22.82129,-47.06609
1661456222000,-22.82129,-47.06609
1661456222940,-22.82129,-47.06609
1661456223000,-22.82129,-47.06609
1661456224000,-22.82129,-47.06609
1661456225000,-22.82129,-47.06609
1661456227000,-22.82129,-47.06609
1661456227918,-22.82129,-47.06609
1661456228000,-22.82129,-47.06609
1661456229000,-22.82129,-47.06609
1661456230000,-22.82129,-47.06609
1661456232000,-22.82129,-47.06609
1661456232973,-22.82129,-47.06609
1661456233000,-22.82129,-47.06609
1661456234000,-22.82129,-47.06609
1661456235000,-22.82129,-47.06609
1661456237000,-22.82129,-47.06609
1661456237987,-22.82129,-47.06609
1661456238000,-22.82129,-47.06609
1661456239000,-22.82129,-47.06609
1661456240000,-22.82129,-47.06609
1661456242000,-22.82129,-47.06609
1661456242971,-22.82129,-47.06609
1661456243000,-22.82129,-47.06609
1661456244000,-22.82129,-47.06609
1661456245000,-22.82129,-47.06609
1661456247000,-22.82129,-47.06609
1661456248000,-22.82129,-47.06609
1661456248005,-22.82129,-47.06609
1661456249000,-22.82129,-47.06609
1661456250000,-22.82129,-47.06609
1661456252000,-22.82129,-47.06609
1661456253000,-22.82129,-47.06609
1661456253029,-22.82129,-47.06609
1661456254000,-22.82129,-47.06609
1661456255000,-22.82129,-47.06609
1661456257000,-22.82129,-47.06609
1661456258000,-22.821291,-47.066082
1661456258004,-22.82129,-47.06609
1661456259000,-22.821297,-47.066074
1661456260000,-22.821302,-47.066067
1661456262000,-22.821312,-47.06605
1661456263000,-22.821314,-47.06605
1661456263032,-22.821308,-47.066055
1661456264000,-22.821314,-47.066048
1661456265000,-22.821316,-47.066048
1661456267000,-22.821316,-47.066048
1661456268000,-22.821316,-47.066048
1661456268069,-22.821316,-47.066048
1661456269000,-22.821316,-47.066048
1661456270000,-22.821316,-47.066048
1661456272000,-22.821316,-47.066048
1661456273000,-22.821316,-47.066048
1661456273058,-22.821316,-47.066048
1661456274000,-22.821316,-47.066048
1661456275000,-22.821316,-47.066048
1661456277000,-22.821316,-47.066048
1661456278000,-22.82132,-47.06606
1661456278078,-22.821316,-47.066048
1661456279000,-22.821323,-47.066067
1661456280000,-22.821325,-47.066074
1661456282000,-22.821323,-47.06609
1661456283000,-22.821323,-47.066097
1661456283091,-22.821325,-47.066086
1661456284000,-22.821323,-47.066105
1661456285000,-22.821321,-47.066105
1661456286000,-22.821339,-47.06609
1661456287000,-22.821342,-47.06609
1661456288000,-22.821342,-47.066086
1661456289000,-22.821344,-47.066082
1661456290000,-22.821344,-47.066082
1661456292000,-22.821337,-47.06609
1661456293000,-22.821335,-47.06609
1661456293124,-22.82134,-47.066086
1661456294000,-22.821333,-47.066093
1661456295000,-22.821331,-47.066093
1661456297000,-22.821323,-47.066105
1661456298000,-22.821321,-47.066105
1661456298110,-22.821325,-47.0661
1661456299000,-22.821321,-47.06611
1661456300000,-22.82132,-47.06611
1661456302000,-22.821318,-47.06611
1661456303000,-22.821318,-47.06611
1661456303132,-22.821318,-47.06611
1661456304000,-22.821318,-47.06611
1661456305000,-22.821318,-47.06611
1661456307000,-22.82132,-47.066105
1661456308000,-22.821321,-47.066105
1661456308136,-22.821318,-47.066105
1661456309000,-22.821321,-47.0661
1661456310000,-22.821321,-47.0661
1661456312000,-22.821327,-47.0661
1661456313000,-22.821327,-47.0661
1661456313165,-22.821325,-47.0661
1661456314000,-22.82133,-47.0661
1661456315000,-22.82133,-47.0661
1661456317000,-22.821321,-47.066105
1661456318000,-22.821318,-47.06611
1661456318181,-22.821325,-47.066105
1661456319000,-22.821318,-47.06611
1661456320000,-22.821316,-47.06611
1661456322000,-22.821314,-47.066113
1661456323000,-22.821314,-47.066116
1661456323206,-22.821314,-47.066113
1661456324000,-22.821314,-47.066116
1661456325000,-22.821318,-47.06612
1661456327000,-22.821325,-47.06612
1661456328000,-22.821327,-47.066116
1661456328220,-22.821323,-47.06612
1661456329000,-22.821327,-47.066116
1661456330000,-22.82133,-47.066116
1661456332000,-22.82133,-47.06612
1661456333000,-22.82133,-47.06612
1661456333261,-22.82133,-47.066116
1661456334000,-22.82133,-47.06612
1661456335000,-22.82133,-47.06612
1661456337000,-22.821331,-47.06612
1661456338000,-22.821331,-47.06612
1661456338306,-22.821331,-47.06612
1661456339000,-22.821331,-47.06612
1661456340000,-22.821333,-47.06612
1661456342000,-22.821335,-47.06612
1661456343000,-22.821335,-47.066116
1661456343297,-22.821333,-47.06612
1661456344000,-22.821335,-47.066116
1661456345000,-22.821337,-47.066116
1661456347000,-22.821339,-47.066116
1661456348000,-22.82134,-47.066113
1661456348284,-22.821339,-47.066116
1661456349000,-22.82134,-47.066113
1661456350000,-22.82134,-47.066113
1661456352000,-22.821339,-47.066116
1661456353000,-22.821337,-47.066116
1661456353345,-22.821339,-47.066113
1661456354000,-22.821337,-47.066116
1661456355000,-22.821337,-47.066116
1661456357000,-22.821335,-47.06612
1661456358000,-22.821335,-47.066116
1661456358340,-22.821337,-47.06612
1661456359000,-22.821333,-47.066116
1661456360000,-22.821333,-47.066116
1661456362000,-22.821333,-47.066116
1661456363000,-22.821333,-47.066116
1661456363353,-22.821333,-47.066116
1661456364000,-22.821333,-47.066116
1661456365000,-22.821331,-47.06612
1661456367000,-22.821335,-47.066113
1661456368000,-22.821335,-47.066113
1661456368354,-22.821333,-47.066116
1661456369000,-22.821335,-47.06611
1661456370000,-22.821335,-47.06611
1661456372000,-22.821337,-47.06611
1661456373000,-22.821339,-47.066113
1661456373363,-22.821337,-47.06611
1661456374000,-22.821337,-47.066113
1661456375000,-22.821337,-47.06611
1661456377000,-22.82133,-47.066116
1661456378000,-22.821327,-47.06612
1661456378391,-22.821331,-47.066116
1661456382000,-22.821331,-47.066116
1661456383000,-22.821331,-47.066113
1661456383426,-22.821331,-47.066116
1661456384000,-22.821331,-47.066113
1661456385000,-22.821333,-47.066113
1661456387000,-22.821327,-47.066113
1661456388000,-22.821325,-47.066113
1661456388392,-22.82133,-47.066113
1661456389000,-22.821325,-47.066116
1661456390000,-22.821323,-47.066116
1661456392000,-22.821327,-47.066116
1661456393000,-22.821327,-47.066116
1661456393450,-22.821325,-47.066116
1661456394000,-22.82133,-47.066116
1661456395000,-22.82133,-47.066116
1661456397000,-22.821327,-47.066116
1661456398000,-22.821327,-47.066116
1661456398437,-22.821327,-47.066116
1661456399000,-22.821325,-47.066116
1661456400000,-22.821325,-47.066116
1661456402000,-22.82133,-47.066116
1661456403000,-22.82133,-47.066113
1661456403447,-22.821327,-47.066116
1661456404000,-22.821331,-47.066113
1661456405000,-22.821331,-47.066113
1661456407000,-22.821333,-47.066113
1661456408000,-22.821333,-47.066113
1661456408474,-22.821331,-47.066113
1661456409000,-22.821333,-47.066113
1661456410000,-22.821333,-47.066113
1661456412000,-22.82133,-47.066113
1661456413000,-22.82133,-47.066113
1661456413504,-22.821331,-47.066113
1661456414000,-22.821327,-47.066113
1661456415000,-22.821327,-47.066113
1661456417000,-22.821325,-47.066113
1661456418000,-22.821325,-47.066113
1661456418494,-22.821325,-47.066113
1661456419000,-22.821325,-47.066113
1661456420000,-22.821325,-47.066113
1661456422000,-22.821325,-47.066113
1661456423000,-22.821325,-47.066113
1661456423457,-22.821325,-47.066113
1661456424000,-22.821325,-47.066113
1661456425000,-22.821327,-47.066113
1661456427000,-22.821325,-47.066116
1661456428000,-22.821325,-47.066116
1661456428526,-22.821325,-47.066113
1661456429000,-22.821325,-47.066116
1661456430000,-22.821325,-47.066116
1661456432000,-22.821325,-47.066116
1661456433000,-22.821325,-47.066116
1661456433527,-22.821327,-47.066113
1661456434000,-22.821325,-47.066113
1661456435000,-22.82132,-47.066116
1661456437000,-22.821312,-47.066116
1661456438000,-22.82131,-47.066116
1661456438518,-22.821314,-47.066116
1661456439000,-22.82131,-47.066116
1661456440000,-22.82131,-47.06612
1661456441000,-22.82131,-47.06612
1661456442000,-22.821308,-47.06612
1661456444000,-22.821306,-47.06612
1661456444979,-22.821306,-47.06612
1661456445000,-22.821308,-47.06612
1661456446000,-22.821312,-47.066124
1661456447000,-22.821316,-47.066124
1661456449000,-22.821321,-47.066128
1661456450000,-22.82132,-47.066124
1661456452000,-22.821321,-47.066124
1661456453000,-22.821321,-47.066124
1661456453584,-22.821323,-47.066124
1661456454000,-22.821321,-47.066124
1661456455000,-22.821323,-47.066124
1661456458000,-22.82132,-47.066128
1661456458556,-22.821321,-47.066128
1661456459000,-22.82132,-47.066128
1661456460000,-22.82132,-47.066128
1661456462000,-22.82133,-47.06612
1661456463000,-22.821335,-47.066116
1661456463573,-22.82133,-47.066124
1661456464000,-22.821333,-47.066116
1661456465000,-22.821331,-47.066116
1661456467000,-22.82133,-47.06612
1661456468000,-22.821327,-47.06612
1661456468578,-22.821331,-47.066116
1661456469000,-22.821325,-47.066124
1661456470000,-22.821325,-47.06612
1661456472000,-22.82133,-47.066116
1661456473000,-22.821331,-47.066116
1661456473601,-22.82133,-47.06612
1661456474000,-22.821331,-47.066113
1661456475000,-22.821331,-47.066113
1661456477000,-22.82133,-47.066116
1661456478000,-22.82133,-47.066116
1661456478585,-22.821331,-47.066113
1661456479000,-22.82133,-47.066116
1661456480000,-22.82133,-47.066116
1661456482000,-22.82133,-47.066116
1661456483000,-22.82133,-47.06612
1661456483619,-22.82133,-47.066116
1661456484000,-22.82133,-47.06612
1661456485000,-22.82133,-47.06612
1661456487000,-22.821327,-47.066116
1661456488000,-22.821327,-47.066116
1661456488613,-22.821327,-47.066116
1661456489000,-22.821325,-47.066116
1661456490000,-22.821325,-47.066116
1661456492000,-22.821327,-47.066116
1661456493000,-22.82133,-47.066116
1661456493654,-22.821327,-47.066116
1661456494000,-22.82133,-47.066116
1661456495000,-22.82133,-47.066113
1661456497000,-22.821331,-47.066113
1661456498000,-22.821331,-47.066113
1661456498637,-22.821331,-47.066113
1661456499000,-22.821331,-47.06611
1661456500000,-22.821331,-47.06611
1661456502000,-22.821333,-47.066113
1661456503000,-22.821333,-47.066113
1661456503639,-22.821331,-47.06611
1661456504000,-22.821333,-47.066113
1661456505000,-22.821333,-47.066113
1661456507000,-22.82133,-47.066113
1661456508000,-22.82133,-47.066113
1661456508673,-22.821331,-47.066113
1661456509000,-22.82133,-47.066113
1661456510000,-22.82133,-47.066113
1661456512000,-22.82133,-47.066113
1661456513000,-22.821331,-47.066113
1661456513672,-22.82133,-47.066113
1661456514000,-22.821331,-47.066113
1661456515000,-22.821331,-47.066113
1661456518000,-22.821333,-47.06611
1661456518732,-22.821331,-47.06611
1661456519000,-22.821333,-47.06611
1661456520000,-22.821333,-47.06611
1661456522000,-22.821335,-47.06611
1661456523000,-22.821335,-47.06611
1661456523714,-22.821333,-47.06611
1661456524000,-22.821335,-47.06611
1661456525000,-22.821335,-47.06611
1661456528000,-22.821335,-47.06611
1661456528727,-22.821335,-47.06611
1661456529000,-22.821333,-47.06611
1661456530000,-22.821333,-47.06611
1661456533000,-22.821331,-47.066116
1661456533751,-22.821333,-47.066113
1661456534000,-22.821331,-47.066116
1661456535000,-22.82133,-47.06612
1661456538000,-22.82133,-47.066116
1661456538763,-22.82133,-47.066116
1661456540000,-22.821327,-47.066116
1661456541000,-22.821327,-47.066116
1661456542000,-22.821325,-47.066116
1661456543000,-22.821325,-47.06612
1661456544000,-22.821321,-47.06612
1661456545333,-22.821323,-47.06612
1661456546000,-22.821321,-47.06612
1661456548000,-22.821321,-47.066124
1661456551000,-22.82132,-47.066124
1661456553817,-22.82132,-47.066124
1661456554000,-22.821321,-47.066124
1661456555000,-22.821323,-47.066124
1661456556000,-22.821323,-47.066124
1661456557000,-22.821325,-47.06612
1661456558000,-22.82132,-47.06612
1661456559000,-22.82132,-47.06612
1661456560000,-22.821318,-47.06612
1661456561000,-22.821318,-47.06612
1661456562000,-22.821318,-47.06612
1661456563000,-22.82132,-47.06612
1661456567000,-22.821321,-47.06612
1661456568849,-22.821318,-47.06612
1661456570000,-22.821314,-47.06612
1661456573000,-22.821314,-47.066124
1661456575000,-22.821314,-47.066124
1661456576000,-22.821314,-47.066124
1661456577000,-22.821314,-47.066124
1661456578000,-22.82132,-47.06612
1661456579000,-22.821325,-47.066116
1661456580000,-22.82133,-47.06611
1661456581000,-22.82133,-47.06611
1661456582000,-22.821327,-47.06611
1661456583000,-22.821325,-47.06611
1661456584000,-22.821323,-47.066105
1661456585000,-22.821321,-47.066105
1661456586000,-22.821323,-47.066105
1661456587000,-22.82133,-47.066105
1661456588000,-22.821333,-47.066105
1661456589000,-22.821333,-47.066105
1661456590000,-22.821337,-47.0661
1661456591000,-22.821331,-47.06611
1661456592000,-22.821325,-47.066116
1661456593000,-22.821325,-47.066113
1661456594000,-22.821323,-47.066113
1661456595000,-22.821321,-47.066113
1661456596000,-22.821321,-47.066113
1661456597000,-22.82132,-47.066116
1661456598000,-22.82132,-47.06612
1661456599000,-22.821316,-47.066124
1661456600000,-22.821314,-47.066128
1661456601000,-22.821312,-47.06613
1661456602000,-22.82131,-47.066135
1661456603000,-22.82131,-47.066135
1661456604000,-22.821304,-47.06614
1661456605000,-22.821302,-47.06614
1661456606000,-22.821302,-47.06614
1661456607000,-22.821302,-47.06614
1661456608000,-22.821302,-47.06614
1661456609000,-22.821302,-47.06614
1661456610000,-22.821302,-47.06614
1661456611000,-22.821302,-47.06614
1661456612000,-22.821302,-47.06614
1661456613000,-22.8213,-47.066143
1661456614000,-22.821299,-47.066143
1661456615000,-22.821299,-47.066143
1661456616000,-22.821297,-47.066143
1661456617000,-22.821297,-47.066147
1661456618000,-22.821293,-47.066147
1661456619000,-22.821291,-47.066147
1661456620000,-22.82129,-47.066147
1661456621000,-22.821287,-47.066147
1661456622000,-22.821285,-47.06615
1661456623000,-22.821295,-47.066143
1661456624000,-22.821297,-47.066143
1661456625000,-22.821297,-47.066143
1661456626000,-22.821297,-47.066143
1661456627000,-22.821297,-47.066143
1661456628000,-22.821291,-47.066147
1661456629000,-22.82129,-47.06615
1661456630000,-22.821287,-47.06615
1661456631000,-22.821285,-47.066154
1661456632000,-22.821285,-47.066154
1661456633000,-22.821283,-47.06616
1661456634000,-22.821281,-47.06616
1661456635000,-22.821281,-47.06616
1661456636000,-22.821281,-47.06616
1661456637000,-22.821281,-47.06616
1661456638000,-22.821283,-47.066154
1661456639000,-22.821283,-47.06615
1661456640000,-22.821285,-47.06615
1661456641000,-22.821285,-47.06615
1661456642000,-22.821287,-47.06615
1661456643000,-22.821285,-47.066147
1661456644000,-22.821287,-47.066147
1661456645000,-22.821287,-47.066147
1661456646000,-22.821287,-47.066147
1661456647000,-22.821287,-47.066147
1661456648000,-22.82129,-47.066147
1661456649000,-22.82129,-47.066147
1661456650000,-22.821291,-47.066143
1661456651000,-22.821291,-47.066143
1661456652000,-22.821293,-47.066143
1661456653000,-22.821293,-47.066143
1661456654000,-22.821293,-47.066143
1661456655000,-22.821293,-47.066143
1661456656000,-22.821293,-47.066143
1661456657000,-22.821295,-47.06614
1661456658000,-22.821297,-47.066143
1661456659000,-22.821299,-47.066143
1661456660000,-22.8213,-47.066143
1661456661000,-22.8213,-47.066143
1661456662000,-22.821302,-47.066143
1661456663000,-22.821302,-47.06614
1661456664000,-22.821304,-47.06614
1661456665000,-22.821304,-47.06614
1661456666000,-22.8213,-47.06614
1661456667000,-22.8213,-47.066143
1661456668000,-22.821299,-47.066143
1661456669000,-22.821297,-47.066143
1661456670000,-22.821297,-47.066143
1661456671000,-22.821297,-47.066143
1661456672000,-22.821295,-47.066143
1661456673000,-22.82126,-47.06617
1661456674000,-22.821243,-47.066185
1661456675000,-22.821228,-47.066196
1661456676000,-22.82121,-47.06621
1661456677000,-22.821201,-47.06622
1661456678000,-22.821196,-47.066227
1661456679000,-22.821194,-47.066227
1661456680000,-22.821192,-47.06623
1661456681000,-22.821192,-47.06623
1661456682000,-22.82119,-47.06623
1661456683000,-22.82119,-47.06623
1661456684000,-22.82119,-47.06623
1661456685000,-22.82119,-47.06623
1661456686000,-22.82119,-47.06623
1661456687000,-22.82119,-47.06623
1661456688000,-22.82119,-47.06623
1661456689000,-22.82119,-47.06623
1661456690000,-22.82119,-47.06623
1661456691000,-22.82119,-47.06623
1661456692000,-22.82119,-47.06623
1661456693000,-22.82119,-47.06623
1661456694000,-22.82119,-47.06623
1661456695000,-22.82119,-47.06623
1661456696000,-22.82119,-47.06623
1661456697000,-22.82119,-47.06623
1661456698000,-22.82119,-47.06623
1661456699000,-22.82119,-47.06623
1661456700000,-22.82119,-47.06623
1661456701000,-22.82119,-47.06623
1661456702000,-22.82119,-47.06623
1661456703000,-22.82119,-47.06623
1661456704000,-22.82119,-47.06623
1661456705000,-22.82119,-47.06623
1661456706000,-22.82119,-47.06623
1661456707000,-22.82119,-47.06623
1661456708000,-22.82119,-47.06623
1661456709000,-22.82119,-47.06623
1661456710000,-22.82119,-47.06623
1661456711000,-22.82119,-47.06623
1661456712000,-22.82119,-47.06623
1661456713000,-22.82119,-47.06623
1661456714000,-22.82119,-47.06623
1661456715000,-22.82119,-47.06623
1661456716000,-22.82119,-47.06623
1661456717000,-22.82119,-47.06623
1661456718000,-22.82119,-47.06623
1661456719000,-22.82119,-47.06623
1661456720000,-22.82119,-47.06623
1661456721000,-22.82119,-47.06623
1661456722000,-22.82119,-47.06623
1661456723000,-22.82119,-47.06623
1661456724000,-22.82119,-47.06623
1661456725000,-22.82119,-47.06623
1661456726000,-22.82119,-47.06623
1661456727000,-22.82119,-47.06623
1661456728000,-22.82119,-47.06623
1661456729000,-22.82119,-47.06623
1661456730000,-22.82119,-47.06623
1661456730999,-22.82119,-47.06623
1661456731999,-22.82119,-47.06623
1661456732999,-22.82119,-47.06623
1661456733999,-22.82119,-47.06623
1661456734999,-22.82119,-47.06623
1661456735999,-22.82119,-47.06623
1661456736999,-22.82119,-47.06623
1661456737999,-22.82119,-47.06623
1661456738999,-22.82119,-47.06623
1661456739999,-22.82119,-47.06623
1661456740999,-22.82119,-47.06623
1661456741999,-22.82119,-47.06623
1661456742999,-22.82119,-47.06623
1661456743999,-22.82119,-47.06623
1661456744999,-22.82119,-47.06623
1661456745999,-22.82119,-47.06623
1661456746999,-22.82119,-47.06623
1661456747999,-22.82119,-47.06623
1661456748999,-22.82119,-47.06623
1661456749999,-22.82119,-47.06623
1661456750999,-22.82119,-47.06623
1661456751999,-22.82119,-47.06623
1661456752999,-22.82119,-47.06623
1661456753999,-22.82119,-47.06623
1661456754999,-22.82119,-47.06623
1661456755999,-22.82119,-47.06623
1661456756999,-22.82119,-47.06623
1661456757999,-22.82119,-47.06623
1661456758999,-22.82119,-47.06623
1661456759999,-22.82119,-47.06623
1661456760999,-22.82119,-47.06623
1661456761999,-22.82119,-47.06623
1661456763999,-22.82119,-47.06623
1661456764986,-22.82119,-47.06623
1661456764999,-22.82119,-47.06623
1661456765999,-22.82119,-47.06623
1661456766999,-22.82119,-47.06623
1661456767999,-22.82119,-47.06623
1661456768999,-22.82119,-47.06623
1661456769999,-22.82119,-47.06623
1661456770999,-22.82119,-47.06623
1661456771999,-22.82119,-47.06623
1661456772999,-22.82119,-47.06623
1661456773999,-22.82119,-47.06623
1661456774999,-22.82119,-47.06623
1661456775999,-22.82119,-47.06623
1661456776999,-22.82119,-47.06623
1661456777999,-22.82119,-47.06623
1661456778999,-22.82119,-47.06623
1661456779999,-22.82119,-47.06623
1661456780999,-22.82119,-47.06623
1661456781999,-22.82119,-47.06623
1661456782999,-22.82119,-47.06623
1661456783999,-22.82119,-47.06623
1661456784999,-22.82119,-47.06623
1661456785999,-22.82119,-47.06623
1661456786999,-22.82119,-47.06623
1661456787999,-22.82119,-47.06623
1661456788999,-22.82119,-47.06623
1661456789999,-22.82119,-47.06623
1661456790999,-22.82119,-47.06623
1661456791999,-22.821218,-47.06621
1661456792999,-22.821243,-47.066193
1661456793999,-22.821247,-47.066193
1661456794999,-22.821255,-47.066185
1661456795999,-22.821259,-47.06618
1661456796999,-22.82126,-47.06618
1661456797999,-22.821262,-47.06618
1661456798999,-22.821262,-47.06618
1661456799999,-22.821262,-47.06618
1661456800999,-22.821262,-47.06618
1661456801999,-22.821262,-47.06618
1661456802999,-22.821262,-47.06618
1661456803999,-22.821262,-47.06618
1661456804999,-22.821262,-47.06618
1661456805999,-22.821262,-47.06618
1661456806999,-22.821262,-47.06618
1661456807999,-22.821262,-47.06618
1661456808999,-22.821262,-47.06618
1661456809999,-22.821262,-47.06618
1661456810999,-22.821262,-47.06618
1661456811999,-22.821262,-47.06618
1661456812999,-22.821262,-47.06618
1661456813999,-22.821262,-47.06618
1661456814999,-22.821262,-47.06618
1661456815999,-22.821262,-47.06618
1661456816999,-22.821262,-47.06618
1661456817999,-22.821262,-47.06618
1661456818999,-22.821262,-47.06618
1661456819999,-22.821262,-47.06618
1661456820999,-22.821262,-47.06618
1661456821999,-22.821262,-47.06618
1661456822999,-22.821262,-47.06618
1661456823999,-22.821262,-47.06618
1661456824999,-22.821262,-47.06618
1661456825999,-22.821262,-47.06618
1661456826999,-22.821262,-47.06618
1661456827999,-22.821262,-47.06618
1661456828999,-22.821262,-47.06618
1661456829999,-22.821262,-47.06618
1661456830999,-22.821262,-47.06618
1661456831999,-22.821262,-47.06618
1661456832999,-22.821262,-47.06618
1661456833999,-22.821262,-47.06618
1661456834999,-22.821262,-47.06618
1661456835999,-22.821262,-47.06618
1661456836999,-22.821262,-47.06618
1661456837999,-22.821262,-47.06618
1661456838999,-22.821262,-47.06618
1661456839999,-22.821262,-47.06618
1661456840999,-22.821262,-47.06618
1661456841999,-22.821262,-47.06618
1661456842999,-22.821262,-47.06618
1661456843999,-22.821262,-47.06618
1661456844999,-22.821262,-47.06618
1661456845999,-22.821262,-47.06618
1661456846999,-22.821262,-47.06618
1661456847999,-22.821262,-47.06618
1661456848999,-22.821262,-47.06618
1661456849999,-22.821262,-47.06618
1661456850999,-22.821262,-47.06618
1661456851999,-22.821262,-47.06618
1661456852999,-22.821262,-47.06618
1661456853999,-22.821262,-47.06618
1661456854999,-22.821262,-47.06618
1661456855999,-22.821262,-47.06618
1661456856999,-22.821262,-47.06618
1661456857999,-22.821262,-47.06618
1661456858999,-22.821262,-47.06618
1661456859999,-22.821262,-47.06618
1661456860999,-22.821262,-47.06618
1661456861999,-22.821262,-47.06618
1661456862999,-22.821262,-47.06618
1661456863999,-22.821262,-47.06618
1661456864999,-22.821262,-47.06618
1661456865999,-22.821262,-47.06618
1661456866999,-22.821262,-47.06618
1661456868999,-22.821262,-47.06618
1661456869740,-22.821262,-47.06618
1661456869999,-22.821262,-47.06618
1661456870999,-22.821262,-47.06618
1661456871999,-22.821262,-47.06618
1661456873999,-22.821262,-47.06618
1661456874762,-22.821262,-47.06618
1661456874999,-22.821262,-47.06618
1661456875999,-22.821262,-47.06618
1661456876999,-22.821262,-47.06618
1661456878999,-22.821262,-47.06618
1661456879740,-22.821262,-47.06618
1661456879999,-22.821262,-47.06618
1661456880999,-22.821262,-47.06618
1661456881999,-22.821262,-47.06618
1661456883999,-22.821262,-47.06618
1661456884781,-22.821262,-47.06618
1661456884999,-22.821262,-47.06618
1661456885999,-22.821262,-47.06618
1661456886999,-22.821262,-47.06618
1661456888999,-22.821262,-47.06618
1661456889791,-22.821262,-47.06618
1661456889999,-22.821262,-47.06618
1661456890999,-22.821262,-47.06618
1661456891999,-22.821262,-47.06618
1661456893999,-22.821262,-47.06618
1661456894810,-22.821262,-47.06618
1661456894999,-22.821262,-47.06618
1661456895999,-22.821262,-47.06618
1661456896999,-22.821262,-47.06618
1661456898999,-22.821262,-47.06618
1661456899839,-22.821262,-47.06618
1661456899999,-22.821262,-47.06618
1661456900999,-22.821262,-47.06618
1661456901999,-22.821262,-47.06618
1661456903999,-22.821262,-47.06618
1661456904842,-22.821262,-47.06618
1661456904999,-22.821262,-47.06618
1661456905999,-22.821262,-47.06618
1661456906999,-22.821262,-47.06618
1661456908999,-22.821262,-47.06618
1661456909856,-22.821262,-47.06618
1661456909999,-22.821262,-47.06618
1661456910999,-22.821262,-47.06618
1661456911999,-22.821262,-47.06618
1661456913999,-22.821262,-47.06618
1661456914855,-22.821262,-47.06618
1661456914999,-22.821262,-47.06618
1661456915999,-22.821262,-47.06618
1661456916999,-22.821262,-47.06618
1661456918999,-22.821262,-47.06618
1661456919860,-22.821262,-47.06618
1661456919999,-22.821262,-47.06618
1661456920999,-22.821262,-47.06618
1661456921999,-22.821262,-47.06618
1661456923999,-22.821262,-47.06618
1661456924999,-22.821262,-47.06618
1661456925042,-22.821262,-47.06618
1661456925999,-22.821262,-47.06618
1661456926999,-22.821262,-47.06618
1661456927999,-22.821262,-47.06618
1661456928999,-22.821262,-47.06618
1661456929999,-22.821262,-47.06618
